company_id,name,revenue_eur,website_domain,country,contact_owner
IT01752970580,PIONEER HI-BRED ITALIA SEMENTI S.R.L.,31563460,agronomico.com,IT,N/A
IT01438160358,NERI SAFETY S.R.L.,31560773,nwneri.com,IT,N/A
IT01413200336,ETS ECOTECNOLOGIE STRADALI S.R.L. - SOCIETA' BENEFIT,31558745,ecotecnologiestradalisrl.it,IT,N/A
IT01805460662,GOLD SERVICE 2010 - SOCIETA' A RESPONSABILITA' LIMITATA,31558336,goldservice2010.it,IT,N/A
IT02279140996,ESSEA DIGIT S.R.L.,31557732,,IT,N/A
IT02008340016,TECNOLOGIE AVANZATE T.A. - S.R.L.,31555847,tecnologieavanzate.com,IT,N/A
IT11133510013,CARIOCA S.P.A.,31555544,carioca.it,IT,N/A
IT02383150394,VILLA TORRI HOSPITAL S.R.L.,31555332,fibromautero.it,IT,N/A
IT00361930803,R.ED.EL. S.R.L.,31551706,redel.it,IT,N/A
IT08418150960,NAVA PRESS S.R.L.,31533740,navapress.com,IT,N/A
IT03606140659,EIC ENERGIA S.R.L.,31532543,,IT,N/A
IT03038470369,TGW ITALIA SRL,31532000,tgw-group.com,IT,N/A
IT04610931000,ATISALE S.P.A.,31530749,saleposeidon.it,IT,N/A
IT05719671215,GREEN LINE S.R.L.,31526749,greenlineitaly.it,IT,N/A
IT12951200158,TOSHIBA TEC ITALIA IMAGING SYSTEMS S.P.A.,31520634,toshibatec.it,IT,N/A
IT01745560209,EUROTUBI S.R.L.,31518273,jacob-group.com,IT,N/A
IT10769090159,TEKNOICE S.R.L.,31516793,teknoice.com,IT,N/A
IT01733150021,MAWDY SERVICES S.P.A.,31516780,mapfreasistencia.com,IT,N/A
IT01609270432,RECCHIONI SRL,31513332,recchioni.com,IT,N/A
IT02173550282,VYGON ITALIA SRL,31512835,vygon.it,IT,N/A
IT02617360603,NEERA S.R.L.,31510563,neera.com,IT,N/A
IT04414750986,VCB SECURITAS S.P.A.,31504353,vcbsecuritas.it,IT,N/A
IT04561300262,DITRE ITALIA S.R.L.,31503801,ditreitalia.com,IT,N/A
IT00788740165,F.LLI TESTA S.R.L.,31503420,calcestruzzofratellitesta.it,IT,N/A
IT08905640150,ECO-ZINDER S.P.A.,31500935,ecozinder.com,IT,N/A
IT11817030965,VISTASI' ITALIA S.R.L.,31498000,vista-si.eu,IT,N/A
IT02086980477,L.D.L. S.R.L.,31497849,ldlholding.it,IT,N/A
IT05101501004,"VISUFARMA - SOCIETA' PER AZIONI, IN FORMA ABBREVIATA VISUFARMA S.P.A.",31497628,visufarma.it,IT,N/A
IT11629120962,WINDROSE HOLDING S.R.L.,31496649,,IT,N/A
IT12647620157,MABINA S.P.A.,31495921,mabina.it,IT,N/A
IT03670110265,LIFEANALYTICS S.R.L.,31493808,laboratorigiusto.it,IT,N/A
IT14457361005,COPERNICO SOCIETA' CONSORTILE PER AZIONI,31493170,copernicofm.com,IT,N/A
IT05457290723,METROPOLIS GROUP - SOCIETA' COOPERATIVA SOCIALE,31493106,metropolisconsorzio.it,IT,N/A
IT15193831003,ENERG POWER ITALIA S.R.L.,31492795,energpower.it,IT,N/A
IT03029700154,MONTECOLINO S.P.A.,31492475,montecolino.com,IT,N/A
IT00099010688,VASTO LEGNO S.P.A.,31489047,vastolegno.com,IT,N/A
IT00529600264,MASOTTINA S.P.A.,31482124,masottina.it,IT,N/A
IT04040800270,CEREAL DOCKS MARGHERA S.R.L.,31480856,cerealdocks.it,IT,N/A
IT01622260808,BEAUTYPROF S.P.A.,31479072,sensationprofumerie.it,IT,N/A
IT02447090420,CONERO CAR S.P.A.,31477657,conerocar.it,IT,N/A
IT09229080966,CONSORZIO ELIO S.C. A R.L.,31475788,,IT,N/A
IT02399710652,VALCARNI DEI F.LLI CANCRO & C. S.R.L.,31475712,valcarni.it,IT,N/A
IT10496500157,HAVAS MEDIA S.R.L.,31473649,havasmediagroup.it,IT,N/A
IT03301251207,ZOLL MEDICAL ITALIA S.R.L.,31472865,defibrillatore-informazione.it,IT,N/A
IT01037610175,INOX-PA S.P.A.,31468126,inox-pa.it,IT,N/A
IT01883740647,ACCA SOFTWARE - S.P.A.,31465439,acca.it,IT,N/A
IT00330980715,ALIDAUNIA S.R.L.,31460344,alidaunia.it,IT,N/A
IT05906300016,CARMAGNANI PIEMONTE - S.P.A.,31458889,carmagnanipiemonte.it,IT,N/A
IT04937781005,MIXAUTO S.R.L.,31457665,mixautoservice.it,IT,N/A
IT02425970783,IGRECO OSPEDALI RIUNITI S.R.L.,31455617,igrecospedali.it,IT,N/A
IT00925230153,BM SPA,31455405,bm-group.com,IT,N/A
IT01125370443,A.S.S.O. S.P.A.,31455192,assoitaly.it,IT,N/A
IT00134650191,FERRAMENTA VANOLI S.P.A.,31453638,ferramentavanoli.com,IT,N/A
IT00212820120,FORGIATURA MARCORA S.R.L.,31451237,forgiaturamarcora.com,IT,N/A
IT07483620964,MEGLIOQUESTO SALES S.R.L.,31449995,meglioquesto.it,IT,N/A
IT08027650962,AUTOGRUP S S.P.A.,31449961,autogrup.com,IT,N/A
IT00817010531,MACEG - S.R.L.,31448951,maceg.it,IT,N/A
IT01495130021,RUBINETTERIE RITMONIO - S.R.L.,31446774,ritmonio.it,IT,N/A
IT16780691008,C.N.HOLDING S.R.L.,31444566,,IT,N/A
IT05568340631,IZZO S.P.A.,31444163,izzointeriors.it,IT,N/A
IT01487760553,HARSCO ENVIRONMENTAL S.R.L.,31441993,harsco.com,IT,N/A
IT00294820501,B.C.N. CONCERIE S.P.A.,31440629,bcn.it,IT,N/A
IT01792820241,SILICONI COMMERCIALE SPA,31436024,siliconi.it,IT,N/A
IT04159810169,RIVIERA GROUP S.R.L.,31433412,rivieragroupsrl.it,IT,N/A
IT00116980038,OMCD TEK HUB S.P.A.,31431727,filmshm.it,IT,N/A
IT10381430965,BATTAGLIA S.R.L.,31431562,battagliacontract.com,IT,N/A
IT04663430652,LA FERRAMENTA CARDINALE S.R.L.,31429078,ferramenta.cardinalegroup.it,IT,N/A
IT00526840376,PAOLO CASTELLI S.P.A.,31425920,paolocastelli.com,IT,N/A
IT00796600153,THYSSENKRUPP ROTHE ERDE ITALY S.P.A.,31425524,thyssenkrupp-rotheerde.com,IT,N/A
IT10807890156,AMADEUS ITALIA S.P.A.,31422000,amadeusitalia.it,IT,N/A
IT02825620152,MARBO ITALIA S.R.L.,31419103,gruppomarbo.com,IT,N/A
IT00185490042,"SOCIETA' ESTRAZIONE, LAVORAZIONE GHIAIA, SABBIA E CALCESTRUZZO - S.E.L.GHI.S. CALCESTRUZZI S.P.A. SIGLABILE SELGHIS CALCESTRUZZI S.P.A. O SELGHIS S.P.A.",31412901,selghis.it,IT,N/A
IT04147140232,STONE BATHWEAR - SOCIETA' PER AZIONI SOCIETA' BENEFIT ABBREVIABILE IN STONE BATHWEAR S.P.A. SB,31409990,stonebathwear.com,IT,N/A
IT04510540968,SCHNELLECKE ITALIA SOCIETA' A RESPONSABILITA' LIMITATA IN FORMA ABBREVIATA SCHNELLECKE ITALIA S.R.L.,31408775,schnellecke.com,IT,N/A
IT03291610230,CA' D'ORO S.P.A.,31407323,cadorospa.it,IT,N/A
IT03219620964,LAITA ITALIA S.R.L.,31405431,laitaitalia.it,IT,N/A
IT04227840982,ASAF - SOCIETA' DI INVESTIMENTO PER AZIONI A CAPITALE FISSO MULTI COMPARTO IN GESTIONE ESTERNA IN FORMA ABBREVIATA ASAF-SICAF IN GESTIONE ESTERNA S.P.A.,31405334,,IT,N/A
IT02340880240,BAGGIO S.R.L. TRASPORTI COMBINATI,31403471,baggio.it,IT,N/A
IT07729050638,CONTACT S.R.L.,31402466,contactspa.com,IT,N/A
IT03504121207,GESTI.R.E. SOCIETA' CONSORTILE A R.L.,31402110,,IT,N/A
IT00672630076,AEDES S.R.L.,31399808,comar-srl.com,IT,N/A
IT04933000483,EURO STAMPAGGI S.P.A.,31397640,eurostampaggi.eu,IT,N/A
IT00282770940,CIFOLELLI EDILIZIA - SOCIETA' A RESPONSABILITA' LIMITATA,31396767,gruppocifolelli.it,IT,N/A
IT04991520489,IL GIRASOLE SOCIETA' COOPERATIVA SOCIALE ONLUS,31394265,coopilgirasole.it,IT,N/A
IT11950140159,R.T.A. (REALIZZAZIONI TECNOLOGICHE AVANZATE) S.R.L.,31393015,rta-store.com,IT,N/A
IT00691500706,BANCA AIDEXA S.P.A,31392000,aidexa.it,IT,N/A
IT08601590014,COVER 50 S.P.A.,31391385,cover50.it,IT,N/A
IT03288990710,APE - SOCIETA' A RESPONSABILITA' LIMITATA SIGLABILE IN APE SRL,31391061,ape-energia.it,IT,N/A
IT03660150164,TECNOMONT SERVICE S.R.L.,31390005,tecnomontservice.com,IT,N/A
IT02614990246,BATTOCCHIO S.P.A.,31387813,iperbattocchio.it,IT,N/A
IT04825541008,GESTIONE SERVIZI INTEGRATI - SOCIETA A RESPONSABILITA LIMITATA,31386316,annatura.com,IT,N/A
IT03925930269,GENERAL ADMIXTURES S.P.A.,31385360,gageneral.com,IT,N/A
IT01588260057,METALSUD S.R.L.,31385120,,IT,N/A
IT00090070517,SCALA VIRGILIO & FIGLI - S.P.A.,31379639,scalaspa.com,IT,N/A
IT00520800319,AEROPORTO FRIULI - VENEZIA GIULIA S.P.A.,31377835,aeroporto.fvg.it,IT,N/A
IT13326300152,INVESTITORI SOCIETA' DI GESTIONE DEL RISPARMIO S.P.A.,31369000,investitorisgr.it,IT,N/A
IT10650370017,P&P SPA,31366785,pepfacilitymanagement.com,IT,N/A
IT03245060045,2 GAMMA SRL,31366367,2gamma.it,IT,N/A
IT02270380187,"TERRE D'OLTREPO', CANTINA DI CASTEGGIO, SAN SALUTO, VITICOLTORI DEL BRONESE....",31365164,terreoltrepo.it,IT,N/A
IT03181770102,FREDDY S.P.A.,31364186,mexicoenvivo.kristopher-kempf.de,IT,N/A
IT01449950292,PLOSE FENIX SRL,31362678,ardesia.it,IT,N/A
IT05177310488,MAXITALIA SERVICE S.R.L.,31360984,maxitaliaservice.com,IT,N/A
IT02015190248,EUROIMPIANTI S.P.A.,31358094,skilledgroup.com,IT,N/A
IT03797420241,MAFFEIS ENGINEERING S.P.A.,31355655,maffeis.it,IT,N/A
IT00723130233,SWISSPOR ITALIA S.R.L.,31341225,lisolante.it,IT,N/A
IT05794430727,NAVA S.R.L.,31338609,navasrl.com,IT,N/A
IT11537360965,DOCTOLIB S.R.L.,31336482,doctolib.it,IT,N/A
IT00530460351,FM METAL FASTENERS GROUP S.P.A.,31335965,fmspa.com,IT,N/A
IT03034990303,EVERTIS ITALIA S.P.A.,31332847,evertis.com,IT,N/A
IT06520000586,FERRONE - SOCIETA PER AZIONI,31332073,sandroferrone.it,IT,N/A
IT02707310161,BGP GROUP SRL,31330639,aquawood.it,IT,N/A
IT04175920281,T-LINK S.R.L.,31329462,t-linksrl.com,IT,N/A
IT02026450433,ALGAM EKO SRL,31328873,algameko.com,IT,N/A
IT01269140529,VISMEDERI S.R.L.,31327633,vismederi.com,IT,N/A
IT02196090928,S.T.C. SERVIZIO TRASPORTI COMBINATI S.P.A. IN FORMA BREVE S.T.C. S.P.A.,31326937,serviziotrasporticombinati.it,IT,N/A
IT01970140065,ALEGAS SRL,31326582,alegas.it,IT,N/A
IT02875880961,AGROFERT ITALIA S.R.L.,31324028,agrofertsrl.com,IT,N/A
IT02042710752,R.I. S.P.A.,31323974,rigroup.it,IT,N/A
IT01867120303,ALPE GUIZZA SPA,31323934,sanbenedetto.it,IT,N/A
IT01216850543,READYTEC SOCIETA' PER AZIONI IN BREVE READYTEC S.P.A.,31323572,readytec.it,IT,N/A
IT02846380158,MARCHESI 1824 S.R.L.,31321226,marchesi1824.com,IT,N/A
IT00146220462,DEL DEBBIO S.P.A.,31318730,deldebbio.it,IT,N/A
IT00479280588,I.W.R. ITAL WAGEN ROMA - SOCIETA' A RESPONSABILITA' LIMITATA,31318063,iwr.it,IT,N/A
IT13457410150,L'UNITARIA LOGISTICA SOCIETA'COOPERATIVA CON SIGLA UNILOGISTICA S OCIETA' COOPERATIVA,31318047,unitarialogistica.it,IT,N/A
IT01511390500,BERNARDINI GASTONE S.R.L.,31316398,bernardinigastone.it,IT,N/A
IT03688820103,CART S.R.L.,31314202,carnicart.it,IT,N/A
IT09676500961,COEDIL COSTRUZIONI GENERALI S.P.A.,31313735,coedilspa.it,IT,N/A
IT02120070483,LORENZO DE' MEDICI S.R.L.,31310778,ldminstitute.com,IT,N/A
IT00110360195,"AZIENDA FARMACEUTICA MUNICIPALE DI CREMONA S.P.A. O IN FORMA ABBREVIATA, A.F.M. CREMONA S.P.A.",31308390,admentaitalia.it,IT,N/A
IT06317480637,GESCO CONSORZIO DI COOPERATIVE SOCIALI-SOCIETA COOPERATIVA SOCIAL E,31302573,gescosociale.it,IT,N/A
IT03072480175,SPORTLAND S.R.L.,31301689,sportlandweb.it,IT,N/A
IT01314900596,CALIFANO CARRELLI S.P.A.,31301413,califanocarrelli.it,IT,N/A
IT01128640032,NEOCOS S.R.L.,31298502,neocos.it,IT,N/A
IT12503580156,MGR MANAGEMENT & RETAIL S.R.L.,31298017,mcarthurglen.com,IT,N/A
IT02017050960,SILANOS S.R.L.,31297674,silanos.it,IT,N/A
IT08066091219,WBO ITALCABLES SOCIETA' COOPERATIVA,31297479,wboitalcables.it,IT,N/A
IT10460121006,SOCIETA EDITORIALE IL FATTO S.P.A.,31297000,seif-spa.it,IT,N/A
IT11224520962,MLK DELIVERIES S.P.A.,31297000,mlkdeliveries.it,IT,N/A
IT08928300964,"AGENZIA METROPOLITANA PER LA FORMAZIONE, L'ORIENTAMENTO E IL LAVORO",31294475,cittametropolitana.mi.it,IT,N/A
IT02478150903,R.C. S.R.L.,31291925,scatolificiorc.it,IT,N/A
IT05504230722,AZIENDA AGRICOLA DI LILLA E GIULIANI S.R.L.,31290488,lillaegiuliani.com,IT,N/A
IT07635090157,COMPRITAL S.P.A.,31290356,comprital.com,IT,N/A
IT01445000886,VITTORIA TOMATOES SOCIETA' COOPERATIVA AGRICOLA,31289543,vittoriatomatoes.com,IT,N/A
IT02196080978,FFW S.R.L.,31287161,configurator.pissei.com,IT,N/A
IT00857890438,NUOVAFERTIL SOCIETA' COOPERATIVA,31287134,nuovafertil.it,IT,N/A
IT01636190264,PRISMA SRL,31286814,prismaitalia.com,IT,N/A
IT01735070136,STIM - SISTEMI DI TELEMATICA S.R.L. IN FORMA ABBREVIATA STIM S.R. L.,31282148,stimtlc.it,IT,N/A
IT01852250271,R.BUSANEL E F.LI S.R.L.,31281109,busanel.it,IT,N/A
IT00855900676,METALFERRO S.R.L.,31280013,metalferro.vomano.com,IT,N/A
IT00440110419,CIAR S.P.A.,31279960,spareparts.ciar.it,IT,N/A
IT05944141000,E FC REPLY - E FINANCE CONSULTING REPLY S.R.L. SIGLABILE E FC REPLY S.R.L. O E FINANCE CONSULTING REPLY S.R.L.,31276962,reply.com,IT,N/A
IT00262120892,SOLESI S.P.A.,31272569,solesi.it,IT,N/A
IT13448451008,HOLDING NAPPI GROUP S.R.L.,31267673,grupponappi.it,IT,N/A
IT02084650262,AUTOGIADA S.R.L.,31265683,sarlogroup.com,IT,N/A
IT00385160163,COPREM - COSTRUZIONE PREFABBRICATI MODULARI S.R.L.,31264128,coprem.it,IT,N/A
IT00165010307,PRAVISANI S.P.A.,31261378,pravisani.com,IT,N/A
IT03146130160,SCAGLIA INDEVA S.P.A.,31261229,indevagroup.fr,IT,N/A
IT03078030271,INGROS COPERTURE S.R.L. SIGLA DENOMINAZIONE INGROS S.R.L O INGROS PANNELLI S.R.L.,31257823,ingroscoperture.it,IT,N/A
IT07645580965,FDM BUSINESS SERVICES S.R.L.,31254507,fdmservices.it,IT,N/A
IT01468550494,GRAZIANI S.R.L.,31253049,graziani.net,IT,N/A
IT02239340975,PHOS S.R.L.,31252099,phossicurezza.com,IT,N/A
IT02679110367,DI QUATTRO S.R.L.,31249925,diquattrosrl.it,IT,N/A
IT00592110308,CECCARELLI S.R.L.,31249852,ceccarelligroup.it,IT,N/A
IT00165680273,SORMA SPA,31243448,sorma.net,IT,N/A
IT03430310106,TRUMPYTOURS S.R.L.,31243027,trumpytours.it,IT,N/A
IT01398850097,KAPPA 2 S.R.L.,31241048,kappa2catering.com,IT,N/A
IT00177330198,ARIS (APPARECCHIATURE RISCALDAMENTO IDROSANITARIE) S.R.L.,31240976,aris-italia.it,IT,N/A
IT04299380651,SADA PACKAGING S.R.L.,31239697,sadaspa.it,IT,N/A
IT00382410728,CASSA RURALE ED ARTIGIANA DI CASTELLANA GROTTE,31239000,cracastellana.it,IT,N/A
IT01728470335,ROLLERI S.P.A.,31237404,rolleri.it,IT,N/A
IT09847250017,GRUPPO ENERGIA ITALIA S.R.L. SIGLABILE G.E.I. S.R.L.,31236923,gruppoenergiaitalia.it,IT,N/A
IT00103420519,S.A.V.A.S. - S.P.A.,31236194,savas.it,IT,N/A
IT03870530486,METANO TOSCANA S.R.L.,31231894,metanotoscana.com,IT,N/A
IT02688370135,ASCO FILTRI S.P.A.,31230421,ascofiltri.com,IT,N/A
IT07616151218,AGROLEGUMI S.P.A.,31229703,agrolegumi.it,IT,N/A
IT03443240480,PITTI IMMAGINE S.R.L.,31229116,pittimmagine.com,IT,N/A
IT10467151006,SELEKTRA ITALIA S.R.L.,31228857,selektraitalia.it,IT,N/A
IT00763640521,TERMOPLAST NORD S.R.L.,31227949,termoplastnord.it,IT,N/A
IT01266800117,WORLD PAINTING SRL,31219637,worldpainting.it,IT,N/A
IT00170340053,SAMOFER S.R.L.,31219378,samofer.com,IT,N/A
IT02262010842,SICILY FOOD S.R.L.,31218064,fishandfine.it,IT,N/A
IT07336080010,FLEXLINK SYSTEMS S.P.A.,31210018,flexlink.com,IT,N/A
IT12584550151,MDC S.P.A.,31207668,massimodecarlo.com,IT,N/A
IT01141410439,TRANS WORLD SHIPPING S.R.L.,31207496,twsonline.it,IT,N/A
IT02691910224,CARTOTRENTINA SRL,31204713,cartotrentina.com,IT,N/A
IT09429190961,PHONIXA SRL,31202691,phonixa.it,IT,N/A
IT02828600987,TIBER SRL,31191636,tiber.it,IT,N/A
IT03399040165,DECOR IN PRINTING S.P.A.,31190431,decorinprinting.it,IT,N/A
IT01275880217,WOLFTANK DGM S.R.L.,31188955,wolftank.com,IT,N/A
IT13428530151,UCHIMURA INTERNATIONAL EUROPE S.R.L.,31185785,uch-int.eu,IT,N/A
IT00071020085,LABORATORIO FARMACEUTICO C.T. S.R.L.,31185595,labct.it,IT,N/A
IT02108480415,ADRIABUS SOC. CONS. A R.L.,31185111,adriabus.eu,IT,N/A
IT00776440679,SAPORI VERI S.R.L.,31184676,saporiveri.it,IT,N/A
IT03348220231,BSG CALDAIE A GAS S.P.A.,31182057,saviocaldaie.it,IT,N/A
IT03476310242,MG SERVICE SRL,31179507,mgservicesc.net,IT,N/A
IT10733930969,FLUITEK ORSENIGO VALVES S.R.L.,31177724,fluitekvalves.com,IT,N/A
IT04399950981,C.M. TRADING S.R.L.,31176313,gruppocmtrading.it,IT,N/A
IT03425730920,CASEARIA PODDA S.R.L.,31175927,granarolo.it,IT,N/A
IT09248951007,RELAIS LE JARDIN S.R.L.,31175792,relaislejardin.com,IT,N/A
IT02079100232,VERONA LAMIERE S.P.A.,31175335,veronalamiere.it,IT,N/A
IT00164080129,TESSITURA DI BUZZANO SRL,31170733,tessituradialbizzate.it,IT,N/A
IT05891000159,LE.MA S.R.L.,31168699,lema-parts.it,IT,N/A
IT01901501203,OMNIBUS SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA,31166292,tpbbologna.it,IT,N/A
IT04831610011,IMP. ELECTRIC - S.R.L.,31165361,imp-electric.com,IT,N/A
IT03119420267,SECCO SISTEMI S.P.A.,31163396,seccosistemi.com,IT,N/A
IT02271390201,MONARI PALLETS S.R.L.,31160149,monaripallets.it,IT,N/A
IT11133740966,RIPARITALIA S.R.L.,31156687,riparitalia.it,IT,N/A
IT00420690315,MONDI GRADISAC S.R.L.,31154484,mondigroup.com,IT,N/A
IT02098420306,GEO.COIL S.R.L.,31144212,geocoil.com,IT,N/A
IT07078760639,I.F.M. INDUSTRIAL FOOD MENSE S.P.A.,31143604,ifmspa.com,IT,N/A
IT00250410545,GRIFOFLEX S.P.A.,31143023,grifoflex.it,IT,N/A
IT00107240194,VINICOLA DECORDI DEL BORGO IMPERIALE - CORTESOLE S.P.A. CHE POTRA ESSERE ANCHE SEMPLICEMENTE IDENTIFICATA CON VINICOLA DECORDI S.P.A. OPPURE DE.CO.VIN. S.P.A. OPPURE BORGO IMPERIALE S.P.A. ED ANCHE C,31141881,decordi.it,IT,N/A
IT03702330287,T.S.B. S.R.L.,31138609,tsbimpianti.it,IT,N/A
IT03452470150,SABOR S.R.L.,31138579,sabor.it,IT,N/A
IT00876520255,DA ROLD CASSOL SRL,31137022,darold.it,IT,N/A
IT00605640283,EL.MO. S.P.A.,31136410,elmospa.com,IT,N/A
IT01049580499,GRUPPO PAIM IMPRESA SOCIALE - COOPERATIVA SOCIALE,31133548,paimcoop.org,IT,N/A
IT00472110014,S.I.T.F.A. - SOCIETA' ITALIANA TRASPORTI FERROVIARI AUTOVEICOLI - S.P.A. SIGLABILE SITFA S.P.A.,31128834,sitfa.net,IT,N/A
IT03025540265,FRESCOLAT S.R.L.,31127796,lamuccadilatta.it,IT,N/A
IT09323210964,BRUMBRUM S.P.A.,31125973,brumbrum.it,IT,N/A
IT04452000716,AD MOBILITY S.R.L.,31125523,admobility-toyota.it,IT,N/A
IT03428610152,SOFAR SPA,31125000,sofarfarm.it,IT,N/A
IT00606490647,ELETTROCANALI S.R.L.,31124908,elettrocanali.it,IT,N/A
IT03994300154,DOKA ITALIA S.P.A.,31123213,doka.com,IT,N/A
IT03670130040,"ALLFRUTTA SOCIETA' AGRICOLA COOPERATIVA SIGLABILE, OVE CONSENTITO, ALLFRUTTA SOC. AGR. COOP.",31120212,rivoira.it,IT,N/A
IT12533840158,GAIOTTO AUTOMATION S.P.A.,31117590,gaiotto.it,IT,N/A
IT04830660280,ATOS MEDICAL S.R.L.,31113042,therabite.it,IT,N/A
IT03076090590,VG TECH S.R.L.,31110961,vg-tech.it,IT,N/A
IT05007700874,GECOB S.R.L.,31110938,,IT,N/A
IT07231281002,CONSORZIO IMPIANTI E COSTRUZIONI SOCIETA' CONSORTILE A RESPONSABILITA' LIMITATA,31110233,ciclazio.it,IT,N/A
IT07600181213,SI.COM. S.R.L.,31109916,sicompubblicita.it,IT,N/A
IT04700710728,AGRICOPER DI GIANNI LITURRI - SOCIETA' A RESPONSABILITA' LIMITATA TA IN SIGLA AGRICOPER DI GIANNI LITURRI S.R.L.,31109675,agricoper.it,IT,N/A
IT02375450281,FAST S.P.A.,31108167,fastaer.com,IT,N/A
IT06998160151,FARMAVENDA S.P.A.,31105700,farmavenda.com,IT,N/A
IT03961651209,FUMAKILLA EUROPE S.R.L.,31105699,fumakillaeurope.com,IT,N/A
IT01548170230,VALPOLICELLA BENACO BANCA CREDITO COOPERATIVO (VERONA) SC,31095000,valpolicellabenacobanca.it,IT,N/A
IT00711310284,SOCIETA' AGRICOLA DELLA ROCCA SPA,31092066,,IT,N/A
BR07655531000161,ITALTRACTOR ITM S.P.A,31091848,,IT,N/A
BR05876482000161,ASK INDUSTRIES SOCIETA PER AZIONI,31091848,askgroup.global,IT,N/A
BR05571628000160,INDUSTRIE ILPEA S.P.A.,31091848,ilpea.it,IT,N/A
IT00756750121,S.A.I.M.P. - S.R.L.,31091230,saimp.net,IT,N/A
IT02450140963,EUROCONTROLLI SRL,31089580,eurocontrolli.com,IT,N/A
IT04404410617,TALENTI SRL,31088677,talentiapl.it,IT,N/A
IT00637880352,EDILESSE S.R.L.,31088611,edilessesrl.com,IT,N/A
IT00777880675,T.M.L. S.R.L.,31082733,tmlgroup.it,IT,N/A
IT01208700433,MIRKA ITALIA S.R.L.,31080785,mirka.com,IT,N/A
IT07605420962,CAMPUS X S.R.L.,31080770,campusx.it,IT,N/A
IT01661990364,FONDERIA S. POSSIDONIO S.R.L.,31079642,fonderiasfermo.it,IT,N/A
IT01958840678,DIPA S.R.L.,31078547,dipasrl.com,IT,N/A
IT05423140267,MEM HOLDING S.R.L.,31078484,,IT,N/A
IT00691800429,ZANNINI - S.P.A.,31076718,zannini.com,IT,N/A
IT12239440154,C.TESSILE S.P.A.,31074360,tessitura-gr.it,IT,N/A
IT00071270292,ALBARELLA S.R.L.,31073893,albarella.it,IT,N/A
IT00268010725,SOCIETA' ORTOFRUTTICOLA POLIGNANESE DI L'ABBATE D'APRILE E SCAGLI USI S.R.L.,31069778,sop.it,IT,N/A
IT00035130079,PILA - SOCIETA' PER AZIONI,31067049,domani.pila.it,IT,N/A
IT03653510127,ACINQUE AMBIENTE S.R.L.,31067000,acinqueambiente.it,IT,N/A
IT05050080265,PRIMA S.R.L.,31060273,prima.it,IT,N/A
IT06284300156,DELO INSTRUMENTS S.R.L.,31059942,delo.it,IT,N/A
IT00880590419,CIMAS S.R.L. SOCIETA' BENEFIT,31058316,cimasristorazione.com,IT,N/A
IT00160900338,CONSORZIO AUTOTRASPORTI PIACENZA - SOC. COOP. ENUNCIABILE ANCHE CO.A.P. SOC. COOP.,31055835,coappc.it,IT,N/A
IT09879260157,GRAFICHE PIZZI S.R.L.,31055650,gestionefile.grafichepizzi.it,IT,N/A
IT10119570967,SEA & AIR CARGO SERVICES S.R.L.,31054228,sacsfreight.com,IT,N/A
IT04161870169,LTM COMMERCIALE SRL,31053907,,IT,N/A
IT01655130241,VILLA DEGLI OLMI SAN MATTEO TENUTA ALTAVILLA S.P.A. FORME ABBREVIATE: VILLA DEGLI OLMI S.P.A. (SIGLABILE IN V.O. S.P.A. ) OVVERO SAN MATTEO S.P.A. (SIGLABILE IN SA.MA. S.P.A. ) OVVERO TENUTA ALTAVILL,31053567,villadegliolmi.it,IT,N/A
IT00669200289,CASA DI CURA VILLA MARIA S.P.A.,31046774,cdcvillamaria.it,IT,N/A
IT04790171005,ITERGA COSTRUZIONI GENERALI S.R.L.,31044087,tuccillogroup.it,IT,N/A
IT03426020362,EAT MEAT S.R.L.,31042209,eatmeatsrl.com,IT,N/A
IT04169130616,NEW MECA S.R.L.,31040481,newmeca.it,IT,N/A
IT03946490715,BIO ORGANICA ITALIA S.R.L.,31040166,biorganicanuova.it,IT,N/A
IT03402800167,LEOLANDIA S.P.A.,31039208,leolandia.it,IT,N/A
IT02594800019,G.E.I. GRUPPO ESSENZIERO ITALIANO S.P.A.,31035709,aromitalia.it,IT,N/A
IT04763350966,GENESI UNO S.P.A.,31035194,legnanosimuove.it,IT,N/A
IT02018040127,CENTRO STYLE S.P.A.,31034145,centrostyle.com,IT,N/A
IT03471360580,SANDALJ TRADING COMPANY - S.P.A.,31033626,sandalj.it,IT,N/A
IT05581171211,CERBONE S.P.A.,31029074,gruppocerbone.it,IT,N/A
IT80079210581,FONDO PILOTI DEI PORTI ITALIANI - SOCIETA' COOPERATIVA,31025076,pilotiancona.it,IT,N/A
IT03277560169,SCAME MASTAF S.P.A.,31024369,scame.it,IT,N/A
IT00333460632,A. ABETE S.R.L.,31023267,abete.net,IT,N/A
IT02576130047,MEC S.P.A.,31023119,mecspa.net,IT,N/A
IT02477590992,CLINICALFARMA S.R.L.,31021233,clinicalfarma.it,IT,N/A
IT00518170311,EURO & PROMOS SOCIAL HEALTH CARE SOCIETA' COOPERATIVA SOCIALE,31021112,europromoshc.it,IT,N/A
IT02172260354,REIRE S.R.L.,31018755,reire.com,IT,N/A
IT01537100693,ECO.LAN. S.P.A.,31014853,ecolanspa.it,IT,N/A
IT03033820238,SAF - HOLLAND ITALIA S.R.L.,31014362,ww1.safholland.it,IT,N/A
